date,time,AET,HS,co2_mean ,Ts_mean ,AirPr_Avg,wnd_spd ,wnd_dir,Tsoil_avg,NetRn,RH,VWC
01/06/2014,00:00,0.002455976,-7.749263658,6.462574903,5.0261,NA,NA,NA,10.193,-66.12149861,78.7693424,0.141113685
01/06/2014,00:30,0.00245541,-7.749263658,6.462574903,4.7777,NA,NA,NA,10.025,-66.76380271,79.51596716,0.141038965
01/06/2014,01:00,0.002454799,-7.749263658,6.462574903,4.509,NA,NA,NA,9.8821,-67.31911303,79.3780159,0.140889562
01/06/2014,01:30,0.002454749,-7.749263658,6.462574903,4.487,NA,NA,NA,9.7363,-66.73770458,79.01383365,0.140665553
01/06/2014,02:00,0.002454866,-7.749263658,6.462574903,4.5383,NA,NA,NA,9.6149,-56.82041325,78.37587173,0.140715323
01/06/2014,02:30,0.002455489,-7.749263658,6.462574903,4.8124,NA,NA,NA,9.4964,-50.73809788,77.89500747,0.140416787
01/06/2014,03:00,0.002455737,-7.749263658,6.462574903,4.9212,NA,NA,NA,9.4241,-30.01182895,76.05446437,0.140217875
01/06/2014,03:30,0.002453795,-7.749263658,6.462574903,4.0674,NA,NA,NA,9.3444,-53.19567227,79.85104578,0.140242734
01/06/2014,04:00,0.002453354,-7.749263658,6.462574903,3.8732,NA,NA,NA,9.2222,-59.92464143,80.62706512,0.140342185
01/06/2014,04:30,0.013405471,-8.053806235,1.939782886,3.7058,NA,NA,NA,9.1038,-62.74324002,80.41766901,0.140541153
01/06/2014,05:00,0.01340345,-8.053806235,1.939782886,3.5429,NA,NA,NA,9.0002,-61.62826969,80.63971066,0.140342185
01/06/2014,05:30,0.002454381,-7.749263658,6.462574903,4.3251,NA,NA,NA,8.8693,-48.35446822,78.32762292,0.140541153
01/06/2014,06:00,0.004616176,-5.479285333,4.016681764,5.7196,NA,NA,NA,8.8017,3.180939144,71.40199342,0.140715323
01/06/2014,06:30,0.055586922,9.515688319,-6.143128166,6.5256,NA,NA,NA,8.845,21.36582968,69.18698342,0.141213331
01/06/2014,07:00,0.0535884,19.31498378,-7.991231802,7.2456,NA,NA,NA,8.868,48.08539034,67.73526995,0.141038965
01/06/2014,07:30,0.040974621,2.283290551,-9.293633562,8.4686,NA,NA,NA,8.825,165.0659311,62.0069825,0.140864667
01/06/2014,08:00,0.11956542,47.92202488,-10.21870514,9.4779,NA,NA,NA,8.9915,283.8559425,58.10036505,0.141113685
01/06/2014,08:30,0.129773652,56.24751509,-11.19888449,9.6191,NA,NA,NA,9.5033,387.8570108,55.97597859,0.141263163
01/06/2014,09:00,0.070285741,59.98426609,-9.526008006,9.9577,NA,NA,NA,9.9376,358.3371202,55.84399635,0.141462545
01/06/2014,09:30,0.148112373,87.88346264,-11.39517399,10.612,NA,NA,NA,10.209,387.6250274,53.62171187,0.141362843
01/06/2014,10:00,0.110741413,75.29826358,-9.137278829,11.147,NA,NA,NA,10.551,460.8447952,51.47040946,0.140989158
01/06/2014,10:30,0.140331732,109.8128029,-10.089338,12.298,NA,NA,NA,10.952,564.1934101,45.7098817,0.140615789
01/06/2014,11:00,0.128453254,122.5283947,-12.28354955,13.839,NA,NA,NA,11.413,629.3082571,36.00184977,0.140168161
01/06/2014,11:30,0.129816085,122.1093092,-12.32562565,14.753,NA,NA,NA,11.969,698.7437953,29.60779924,0.139994206
01/06/2014,12:00,0.130970922,124.93475,-12.13275929,14.33,NA,NA,NA,12.528,704.6738715,30.04125588,0.139199858
01/06/2014,12:30,0.132496279,125.0807527,-12.13626212,14.585,NA,NA,NA,12.802,662.3368969,27.14327877,0.138505978
01/06/2014,13:00,0.148252556,138.3039192,-11.13163223,14.964,NA,NA,NA,12.949,710.3574654,27.61437248,0.137986289
01/06/2014,13:30,0.1323994,79.26054094,-11.94632652,15.328,NA,NA,NA,13.139,791.6386572,30.15504604,0.137220258
01/06/2014,14:00,0.151400698,80.26050347,-13.64550474,16.219,NA,NA,NA,13.202,745.0389871,29.83325109,0.136233818
01/06/2014,14:30,0.128419582,49.72744912,-10.99311511,16.227,NA,NA,NA,13.379,821.1440488,31.33847101,0.135815259
01/06/2014,15:00,0.093988899,23.44439891,-10.72831539,16.454,NA,NA,NA,13.402,651.9121418,31.09493685,0.135741438
01/06/2014,15:30,0.044402397,7.178248837,-4.3583224,16.443,NA,NA,NA,13.441,786.6510136,31.36315163,0.134684717
01/06/2014,16:00,0.013063878,-18.79573193,3.522149549,15.861,NA,NA,NA,13.452,640.18248,32.5336411,0.133973506
01/06/2014,16:30,0.014798103,-18.25473476,2.687925286,15.593,NA,NA,NA,13.275,405.7487323,32.55310645,0.133606101
01/06/2014,17:00,0.012461441,-16.85510021,3.22232123,15.074,NA,NA,NA,13.059,61.07066243,33.44460135,0.133434753
01/06/2014,17:30,0.009869714,-6.165745372,3.008983449,14.236,NA,NA,NA,12.968,174.9977214,37.00298179,0.133361339
01/06/2014,18:00,0.02032679,-0.641637083,-0.874965936,13.072,NA,NA,NA,12.78,40.93015164,41.65373393,0.133141173
01/06/2014,18:30,0.000123259,-9.173516088,2.457710051,11.454,NA,NA,NA,12.594,-22.90298694,48.95314492,0.133385809
01/06/2014,19:00,0,-9.168155617,2.717170414,10.597,NA,NA,NA,12.31,-40.67581692,50.8224369,0.133287938
01/06/2014,19:30,0,-9.168155617,2.717170414,10.364,NA,NA,NA,11.993,-47.74696163,45.48768232,0.133532658
01/06/2014,20:00,0,-8.793581156,2.717170414,10.156,NA,NA,NA,11.69,-51.94296179,45.79642357,0.133826506
01/06/2014,20:30,0.000648243,-5.94712178,2.203534435,9.3749,NA,NA,NA,11.409,-53.82202751,52.34542857,0.133606101
01/06/2014,21:00,0.00196942,-5.668073442,3.929500999,8.6869,NA,NA,NA,11.153,-50.11464244,61.65264348,0.13365507
01/06/2014,21:30,0.001561226,-5.739705001,3.929500999,8.3928,NA,NA,NA,10.954,-43.47991654,64.12882258,0.13333687
01/06/2014,22:00,0.00156122,-5.739705001,3.929500999,8.3882,NA,NA,NA,10.776,-34.86318228,69.31671918,0.133679557
01/06/2014,22:30,0.00243721,-5.396162534,3.56348742,8.2208,NA,NA,NA,10.669,-30.41924984,71.10059065,0.133753025
01/06/2014,23:00,0.002436533,-5.396162534,3.56348742,7.9216,NA,NA,NA,10.58,-23.51774301,70.02625549,0.133949003
02/06/2014,23:30,0.002436212,-5.396162534,3.56348742,7.7801,NA,NA,NA,10.484,-21.92430687,65.26419346,0.13414507
02/06/2014,00:00,0.003604113,-5.028470358,4.016681764,6.9209,NA,NA,NA,10.39,-40.91798514,65.78564507,0.1339
02/06/2014,00:30,0.004619649,-5.479285333,4.016681764,6.5303,NA,NA,NA,10.226,-54.6965105,66.61506155,0.134341227
02/06/2014,01:00,0.00461658,-5.479285333,4.016681764,5.8138,NA,NA,NA,10.066,-40.16468749,69.62048364,0.13414507
02/06/2014,01:30,0.004614304,-5.479285333,4.016681764,5.2821,NA,NA,NA,9.9055,-57.93177153,71.6583538,0.134071534
02/06/2014,02:00,0.00596174,-5.306216685,4.016681764,5.2325,NA,NA,NA,9.7547,-48.468379,73.36628197,0.134096045
02/06/2014,02:30,0.002456162,-7.749263658,6.462574903,5.108,NA,NA,NA,9.6204,-48.67012924,74.98897764,0.134096045
02/06/2014,03:00,0.00245547,-7.749263658,6.462574903,4.804,NA,NA,NA,9.5023,-49.57582816,75.78112604,0.134439339
02/06/2014,03:30,0.002454583,-7.749263658,6.462574903,4.414,NA,NA,NA,9.3904,-52.60788751,77.81849446,0.13456201
02/06/2014,04:00,0.002454099,-7.749263658,6.462574903,4.201,NA,NA,NA,9.2798,-49.99674592,78.37117923,0.13446387
02/06/2014,04:30,0.002453583,-7.749263658,6.462574903,3.9739,NA,NA,NA,9.1561,-67.12664756,77.67959492,0.134979355
02/06/2014,05:00,0.002453567,-7.749263658,6.462574903,3.967,NA,NA,NA,9.0174,-64.83337145,77.75166218,0.135028481
02/06/2014,05:30,0.002453849,-7.749263658,6.462574903,4.091,NA,NA,NA,8.8982,-53.40763127,77.77982999,0.135028481
02/06/2014,06:00,0.014637602,-6.111186053,-0.232955606,4.27,NA,NA,NA,8.8084,-43.20835837,77.34073906,0.134022518
02/06/2014,06:30,0.053976817,2.494978129,-4.125190136,4.397,NA,NA,NA,8.7421,-34.92498702,78.7945349,0.134267658
02/06/2014,07:00,0.075867661,31.81858618,-8.451147704,6.5782,NA,NA,NA,8.451,-20.03320675,68.23503456,0.134832011
02/06/2014,07:30,0.085487708,70.59234049,-12.18318407,8.239,NA,NA,NA,8.2029,251.9072474,63.50701868,0.13456201
02/06/2014,08:00,0.148353092,73.00478779,-11.25501689,8.5269,NA,NA,NA,8.7254,356.4835407,66.62650603,0.13446387
02/06/2014,08:30,0.098433649,81.94900092,-11.69261996,9.4721,NA,NA,NA,9.3491,431.479475,64.50941046,0.134243137
02/06/2014,09:00,0.098512847,81.94900092,-11.69261996,10.336,NA,NA,NA,9.9098,544.7789261,60.745639,0.133924501
02/06/2014,09:30,0.096797815,73.92706983,-11.690125,11.184,NA,NA,NA,10.443,524.4732725,56.82921105,0.133581618
02/06/2014,10:00,0.095980627,60.8363893,-12.16619033,11.476,NA,NA,NA,11.088,715.1635349,53.80810882,0.13323901
02/06/2014,10:30,0.106766265,90.80637927,-11.12163783,11.936,NA,NA,NA,11.554,553.6036848,52.83958481,0.13292112
02/06/2014,11:00,0.116932683,113.3283481,-11.01024171,12.013,NA,NA,NA,11.859,403.931133,50.35502667,0.13218843
02/06/2014,11:30,0.115042856,110.0192564,-10.17724389,12.09,NA,NA,NA,12.12,634.3763526,50.40143892,0.132627893
02/06/2014,12:00,0.129653972,122.1093092,-12.32562565,13.416,NA,NA,NA,12.232,579.047438,48.77057737,0.132530195
02/06/2014,12:30,0.141058356,80.01152517,-9.271898268,13.399,NA,NA,NA,12.83,1034.233716,51.2669643,0.131530086
02/06/2014,13:00,0.10573426,54.28115468,-9.150622722,12.795,NA,NA,NA,13.174,702.9859485,49.53275583,0.130337921
02/06/2014,13:30,0.04112916,2.283290551,-8.451147704,12.51,NA,NA,NA,13.169,375.671585,46.78312165,0.129803757
02/06/2014,14:00,0.041120756,2.283290551,-4.680722156,12.291,NA,NA,NA,13.102,399.7945273,50.74743479,0.129633938
02/06/2014,14:30,0.04111853,2.283290551,-1.370212511,12.233,NA,NA,NA,12.99,261.6173849,51.59894872,0.130167886
02/06/2014,15:00,0.053728985,24.0550952,-6.260278286,12.423,NA,NA,NA,12.885,332.3315695,53.06064762,0.129925098
02/06/2014,15:30,0.059426511,9.929811386,-6.083297987,12.453,NA,NA,NA,12.831,405.6873761,54.48651006,0.129221805
02/06/2014,16:00,0.031407462,11.29108667,-5.145632827,11.647,NA,NA,NA,12.848,297.540539,60.47955787,0.129173345
02/06/2014,16:30,0.02880684,17.37836605,-5.029133941,11.154,NA,NA,NA,12.78,180.7866594,63.62026692,0.128906918
02/06/2014,17:00,0.000146665,-10.49450138,3.046196928,11.233,NA,NA,NA,12.637,168.6961594,64.48936383,0.128931131
02/06/2014,17:30,0.002722872,-13.99149124,-2.48514387,11.2,NA,NA,NA,12.563,200.1488766,62.62240801,0.129149118
02/06/2014,18:00,0,-9.230714217,2.551514107,10.349,NA,NA,NA,12.484,92.99627637,64.19444627,0.129221805
02/06/2014,18:30,0,-8.890808185,2.551514107,10.141,NA,NA,NA,12.321,47.83180009,64.85037148,0.12927027
02/06/2014,19:00,0.000648403,-5.94712178,2.203534435,9.639,NA,NA,NA,12.165,22.92507987,70.26718545,0.129197574
02/06/2014,19:30,0.000561272,-5.341941659,2.075932987,8.9836,NA,NA,NA,11.986,-1.166511327,73.57833323,0.129076443
02/06/2014,20:00,0.001969613,-5.668073442,3.929500999,8.7923,NA,NA,NA,11.799,-5.819249225,74.33691796,0.129124891
02/06/2014,20:30,0.002437502,-5.396162534,3.56348742,8.3495,NA,NA,NA,11.624,-13.22740191,76.87311699,0.129197574
02/06/2014,21:00,0.002436321,-5.396162534,3.56348742,7.8282,NA,NA,NA,11.44,-24.89553267,79.56564534,0.129852289
02/06/2014,21:30,0.00360631,-5.028470358,4.016681764,7.577,NA,NA,NA,11.243,-31.99743139,81.79020562,0.130167886
02/06/2014,22:00,0.003606101,-5.028470358,4.016681764,7.5147,NA,NA,NA,11.053,-26.22505223,82.24212155,0.129779493
02/06/2014,22:30,0.003605889,-5.028470358,4.016681764,7.4515,NA,NA,NA,10.888,-19.77630177,82.33359909,0.129852289
02/06/2014,23:00,0.003605522,-5.028470358,4.016681764,7.3417,NA,NA,NA,10.735,-16.08528839,82.93452256,0.129609683
03/06/2014,23:30,0.013822495,-13.61632482,2.910606798,NA,NA,NA,NA,NA,-10.38402983,NA,0.12958543
03/06/2014,00:00,0.013646289,-13.57454941,2.874511873,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,00:30,0.013634027,-13.43134096,2.957278325,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,01:00,0.013634027,-13.43134096,2.957278325,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,01:30,0.013978506,-14.21054929,2.910231176,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,02:00,0.01412056,-14.90013486,2.991987438,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,02:30,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,03:00,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,03:30,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,04:00,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,04:30,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,05:00,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,05:30,0.014024058,-15.25903399,3.094522983,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,06:00,0.014529648,-14.81289427,2.906190557,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,06:30,0.045942706,3.524782926,-3.920675431,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,07:00,0.052197931,-4.553041567,-1.370212511,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,07:30,0.123769694,47.931278,-10.37785484,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,08:00,0.135885205,62.535882,-12.21175061,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,08:30,0.154685014,81.58485047,-10.79224742,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,09:00,0.155352467,82.48172823,-9.795263596,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,09:30,0.167448199,88.76439367,-10.15947767,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,10:00,0.153981197,80.42693496,-9.675969802,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,10:30,0.151933619,94.84069484,-10.41968344,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,11:00,0.187386254,124.5429486,-12.52103356,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,11:30,0.17112042,124.884775,-12.01629172,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,12:00,0.143398432,83.78692926,-9.751919225,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,12:30,0.146753384,88.17428444,-9.707832818,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,13:00,0.156173154,83.86860322,-11.31920663,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,13:30,0.133682628,69.59186479,-8.995771072,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,14:00,0.147351657,77.01265752,-10.16458752,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,14:30,0.147726948,79.50806939,-10.89582173,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,15:00,0.125698022,55.99082512,-10.82552991,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,15:30,0.12583127,42.51862519,-9.867382471,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,16:00,0.064101742,15.08315288,-6.083297987,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,16:30,0.05197468,-2.173697495,-3.174550499,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,17:00,0.020835503,-2.934575101,-0.631659915,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,17:30,0.035629508,-5.835419177,-2.386957861,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,18:00,0.014398424,-15.95567551,2.884332538,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,18:30,0.014568542,-16.10164649,2.823948609,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,19:00,0.014486908,-16.240771,2.77352312,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,19:30,0.014415653,-16.37867812,2.77352312,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,20:00,0.014415653,-16.37867812,2.77352312,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,20:30,0.014415653,-16.37867812,2.77352312,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,21:00,0.014415653,-16.37867812,2.77352312,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,21:30,0.014415653,-16.37867812,2.77352312,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,22:00,0.014160645,-16.23447932,2.764169496,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,22:30,0.01394432,-16.19829191,2.742871783,NA,NA,NA,NA,NA,NA,NA,NA
03/06/2014,23:00,0.01394432,-16.19829191,2.742871783,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,23:30,0.01394432,-16.19829191,2.742871783,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,00:00,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,00:30,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,01:00,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,01:30,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,02:00,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,02:30,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,03:00,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,03:30,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,04:00,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,04:30,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,05:00,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,05:30,0.013871233,-16.285939,2.769998349,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,06:00,0.014293851,-15.89618329,2.626328949,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,06:30,0.05197468,-2.173697495,-3.174550499,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,07:00,0.043437037,2.915954382,-3.717311824,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,07:30,0.059012427,29.51958948,-6.295440333,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,08:00,0.061036572,21.26310828,-4.886979321,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,08:30,0.062299735,16.02587131,-2.817477668,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,09:00,0.085394277,48.47715078,-7.90331976,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,09:30,0.115037266,41.59405048,-8.97855916,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,10:00,0.125972103,42.11247578,-9.571401724,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,10:30,0.124047537,43.93588818,-9.585393556,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,11:00,0.130212369,44.92989206,-10.02798775,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,11:30,0.065445935,26.34043795,-5.124998728,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,12:00,0.058510246,31.73758222,-7.991231802,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,12:30,0.064101742,15.08315288,-6.083297987,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,13:00,0.058743854,9.929811386,-6.083297987,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,13:30,0.064101742,15.08315288,-6.083297987,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,14:00,0.059012427,29.51958948,-6.295440333,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,14:30,0.043437037,2.915954382,-3.717311824,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,15:00,0.05188304,-3.802041115,-3.661083118,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,15:30,0.05188304,-3.802041115,-3.661083118,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,16:00,0.053459484,-0.795898705,-4.325693362,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,16:30,0.041745274,-8.196289962,-2.217986088,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,17:00,0.015714991,-16.35604268,2.426658182,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,17:30,0.015571658,-16.84549045,2.47740282,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,18:00,0.015182689,-16.87600353,2.51257533,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,18:30,0.015444042,-17.27244437,2.500650834,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,19:00,0.015444042,-17.27244437,2.500650834,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,19:30,0.015396735,-17.34243344,2.582924754,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,20:00,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,20:30,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,21:00,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,21:30,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,22:00,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,22:30,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2014,23:00,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,23:30,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,00:00,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,00:30,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,01:00,0.015223686,-17.36564918,2.594166553,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,01:30,0.015037073,-17.40336438,2.59396465,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,02:00,0.014848683,-17.41665425,2.594210375,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,02:30,0.014848683,-17.41665425,2.594210375,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,03:00,0.014553406,-17.19826387,2.484394938,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,03:30,0.014553406,-17.19826387,2.484394938,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,04:00,0.014341877,-17.07007717,2.463369067,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,04:30,0.014341877,-17.07007717,2.463369067,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,05:00,0.014341877,-17.07007717,2.463369067,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,05:30,0.015264949,-16.87648233,2.282209213,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,06:00,0.02114383,-13.34592083,0.085333404,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,06:30,0.047823683,5.057069906,-3.561252098,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,07:00,0.08588515,50.43060783,-8.210218064,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,07:30,0.135454553,50.69235783,-10.12451948,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,08:00,0.149467541,75.25271776,-11.85827576,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,08:30,0.150075359,74.92033457,-11.30109961,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,09:00,0.155410212,82.14795695,-11.39780169,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,09:30,0.152753984,81.66245036,-9.822315931,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,10:00,0.152924586,91.52276656,-10.08606115,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,10:30,0.159544554,97.69496741,-10.58568745,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,11:00,0.19498211,129.0659951,-12.6711722,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,11:30,0.238904351,154.1764626,-14.00207199,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,12:00,0.159866867,97.86390743,-10.46624457,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,12:30,0.162228681,99.41177122,-10.1311431,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,13:00,0.162156253,90.69736912,-9.926996339,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,13:30,0.141050944,79.48397131,-9.264882549,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,14:00,0.153928912,74.81457964,-11.83717576,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,14:30,0.134346362,53.49960896,-10.24100164,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,15:00,0.066246496,20.69975372,-4.566758685,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,15:30,0.047823683,5.057069906,-3.561252098,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,16:00,0.02114383,-13.34592083,0.085333404,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,16:30,0.014143234,-16.89463839,2.404775099,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,17:00,0.01499386,-16.94915557,2.404775099,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,17:30,0.015330894,-17.09865242,2.367929836,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,18:00,0.015809651,-17.31270623,2.343400532,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,18:30,0.017632432,-17.01584757,2.107619433,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,19:00,0.016016006,-17.32428319,2.375106999,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,19:30,0.016016308,-17.33374756,2.473505801,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,20:00,0.016016308,-17.33374756,2.473505801,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,20:30,0.016016308,-17.33374756,2.473505801,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,21:00,0.016016308,-17.33374756,2.473505801,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,21:30,0.016016308,-17.33374756,2.473505801,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2014,22:00,0.016016308,-17.33374756,2.473505801,NA,NA,NA,NA,NA,NA,NA,NA
